ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.L.Hit	AOI.L.2.Hit	AOI.L.3...leak.Hit	AOI.L.4.Hit	AOI.R.1...leak.Hit	AOI.R.2.Hit	AOI.R.3.Hit	AOI.R.4.Hit	AOI.S.Hit	AOI.S.2...sen_leak.Hit	AOI.S.3.Hit	AOI.S.4.Hit	AOI.leak.Hit
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	610	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	51	NA	Fixation	167	685	155	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	NA	62	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	62	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	63	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	52	NA	Fixation	300	673	170	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	64	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	53	NA	Fixation	33	667	153	7.92	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	53	NA	Fixation	33	667	153	7.92	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	NA	65	Saccade	66	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	65	Saccade	66	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	65	Saccade	66	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	65	Saccade	66	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	54	NA	Fixation	367	523	476	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	66	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	66	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	66	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	66	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	55	NA	Fixation	134	428	761	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	67	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	67	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	56	NA	Fixation	33	579	768	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	56	NA	Fixation	33	579	768	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	68	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	69	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	69	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	69	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	57	NA	Fixation	33	1200	823	13.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	57	NA	Fixation	33	1200	823	13.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	70	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	58	NA	Fixation	201	1183	785	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	71	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	71	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	72	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	73	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	59	NA	Fixation	150	1239	471	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	NA	74	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tarik	sex7	60	NA	Fixation	401	651	161	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
